time,Beech,Spruce,Spruce_root,Beech_root
2024-09-14 07:50:00,30.52224358237581,10.381583167264363,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 08:00:00,30.555247327072475,10.405900477507291,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 08:10:00,30.590975681435385,10.453254512173498,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 08:20:00,30.656127127804638,10.51872604121854,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 08:30:00,30.73314293627323,10.576347318779034,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 08:40:00,30.766343508004187,10.609709017457151,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 08:50:00,30.79014714715341,10.63140249456783,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 09:00:00,30.811061362366626,10.64678807548141,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 09:10:00,30.829167730925008,10.655839145095038,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 09:20:00,30.843002166795806,10.658593289879615,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 09:30:00,30.85382369524741,10.659893729739233,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 09:40:00,30.8627650551478,10.660461809990121,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 09:50:00,30.87059609804983,10.660615221221946,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 10:00:00,30.8776572406364,10.66034805758349,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 10:10:00,30.884131131563482,10.659794539789472,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 10:20:00,30.890131521427048,10.659113972536113,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 10:30:00,30.895731748080753,10.658324009141408,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 10:40:00,30.900970002193166,10.657437846492222,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 10:50:00,30.905889467520545,10.656470342847332,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 11:00:00,30.91052994497219,10.655437577863628,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 11:10:00,30.914914232385858,10.654348326010636,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 11:20:00,30.919437319515456,10.653454146763297,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 11:30:00,30.924570582316434,10.652647893611531,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 11:40:00,30.92931381751771,10.651514670620987,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 11:50:00,30.93404444681534,10.650333094850664,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 12:00:00,30.938943862339766,10.649127150657296,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 12:10:00,30.94382115960705,10.647908216547421,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 12:20:00,30.948039375615686,10.646681782337527,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 12:30:00,30.950913748625208,10.645449984999974,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 12:40:00,30.95293365500987,10.644216679253903,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 12:50:00,30.954392505647874,10.642984109108797,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 13:00:00,30.955428140281516,10.64175278462099,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 13:10:00,30.955922751146044,10.64052257479775,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 13:20:00,30.95608988970275,10.639411317114321,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 13:30:00,30.95628385854648,10.638385303638119,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 13:40:00,30.955679511815976,10.637198892326987,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 13:50:00,30.954369144925465,10.635983255094633,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 14:00:00,30.952763847430596,10.634759982319883,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 14:10:00,30.951172683192492,10.633543201445496,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 14:20:00,30.949699830369756,10.632334571674175,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 14:30:00,30.948559721064246,10.631125777584746,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 14:40:00,30.94756962806641,10.629920285211035,8.008773244000007e-07,2.6748628999999963e-06
