# OPTIMALIZATION LOG --- SUBSET STAGE --- 2026-03-19 10:50:14
# CALIBRATED VARS: ['b1_org_bnd', 'b3_org_bnd', 'alpha_org_bnd', 'n_org_bnd', 'K_org_bnd', 'alpha_min_bnd', 'K_min_bnd', 'S_max_bnd']
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
75,2026-03-19 11:37:59,3.5325579,3.2723112,1.3307683,6.9147061,6.4152019,1.4985937,0.22083929,0.51442833,0.51171692,0.26452425,3.9251049,4.8056692,4.9129654e-05,5.2140425,2.8750303,9.8384082e-07,3.0210983e-09
79,2026-03-19 11:39:30,4.1524438,3.461173,2.2941384,4.7676667,6.4152019,7.2757306,0.22083929,0.51442833,0.51171692,0.26452425,2.2668593,2.541983,1.8423635e-07,1.0326835,2.8750303,1.2874494e-05,1.7692473e-08
78,2026-03-19 11:39:36,4.0065688,3.3999436,2.1196644,4.0938778,6.4152019,7.3718664,0.22083929,0.51442833,0.51171692,0.26452425,1.6627953,2.6230105,7.8311766e-06,2.838976,2.8750303,1.8871251e-06,4.9010106e-09
80,2026-03-19 11:40:16,3.7099192,3.2254188,1.8330778,4.0439287,6.4152019,7.9904338,0.22083929,0.51442833,0.51171692,0.26452425,3.8172357,3.3486347,2.489872e-06,1.9790561,2.8750303,1.3710478e-07,1.110202e-08
82,2026-03-19 11:40:21,4.4185057,3.28628,2.9535668,1.6019703,6.4152019,3.2694503,0.22083929,0.51442833,0.51171692,0.26452425,1.015772,3.8538214,5.4567281e-05,2.4288463,2.8750303,0.00098580099,4.3717419e-09
81,2026-03-19 11:40:24,3.9934964,3.4044533,2.0875131,3.4775409,6.4152019,7.1053225,0.22083929,0.51442833,0.51171692,0.26452425,3.3526349,3.1774303,1.799839e-06,6.654266,2.8750303,1.835005e-07,7.6938999e-09
84,2026-03-19 11:40:29,4.5910491,3.1291909,3.3594488,0.81910349,6.4152019,4.4686554,0.22083929,0.51442833,0.51171692,0.26452425,2.6301904,3.089817,2.1345011e-08,1.2865794,2.8750303,7.9226477e-07,3.5565272e-08
83,2026-03-19 11:40:33,4.0679745,3.4474843,2.1594603,5.3197356,6.4152019,4.1615936,0.22083929,0.51442833,0.51171692,0.26452425,1.2415751,3.052661,0.00084501866,1.3763539,2.8750303,3.7829987e-08,2.8981053e-08
86,2026-03-19 11:41:09,3.1831736,2.7876169,1.5368104,0.74885436,6.4152019,6.4918032,0.22083929,0.51442833,0.51171692,0.26452425,4.0791865,3.9460791,0.00010364842,1.4276874,2.8750303,9.0681035e-06,5.3415497e-09
88,2026-03-19 11:42:14,4.0501229,3.1476365,2.5487017,2.4432318,6.4152019,2.7553313,0.22083929,0.51442833,0.51171692,0.26452425,3.4844973,2.8997929,4.0949145e-07,1.7519921,2.8750303,1.7581416e-08,8.9683296e-09
77,2026-03-19 11:42:49,3.4636119,0.73388009,3.3849708,0.025291621,6.4152019,6.527622,0.22083929,0.51442833,0.51171692,0.26452425,2.54452,3.4814361,2.8579872e-07,1.215216,2.8750303,8.3401152e-05,9.4306897e-08
90,2026-03-19 11:45:37,4.4967314,3.4988215,2.8246843,3.6205797,6.4152019,2.7793724,0.22083929,0.51442833,0.51171692,0.26452425,2.0574695,3.8809495,0.00025783083,1.6032238,2.8750303,0.0002966196,1.7185307e-08
91,2026-03-19 11:45:43,3.9069472,3.0880341,2.3933829,1.3520769,6.4152019,0.2858582,0.22083929,0.51442833,0.51171692,0.26452425,2.2737604,3.9144957,6.7954651e-06,3.0661183,2.8750303,7.4624438e-05,7.0882504e-09
92,2026-03-19 11:46:45,4.325672,3.4397599,2.6228782,3.258521,6.4152019,4.9754416,0.22083929,0.51442833,0.51171692,0.26452425,3.5868693,1.2852424,0.00014102255,4.0046505,2.8750303,4.5715124e-08,3.737694e-09
93,2026-03-19 11:48:00,4.3662085,3.473887,2.6449736,6.7076846,6.4152019,2.9874701,0.22083929,0.51442833,0.51171692,0.26452425,2.1212419,2.9996909,0.00011948689,3.7246526,2.8750303,1.3640095e-06,3.2482868e-08
94,2026-03-19 11:48:19,3.4752224,3.3838795,0.791537,7.7587126,6.4152019,0.3740599,0.22083929,0.51442833,0.51171692,0.26452425,3.4042818,4.9151056,0.00053896157,1.16846,2.8750303,5.6927313e-07,1.5302925e-08
98,2026-03-19 11:49:02,4.3809123,3.4892802,2.6490217,3.8868376,6.4152019,6.4104394,0.22083929,0.51442833,0.51171692,0.26452425,1.945507,4.0072368,8.8244022e-07,2.9822711,2.8750303,9.4444214e-05,2.1532403e-08
97,2026-03-19 11:49:08,3.6860615,3.3945316,1.4367341,6.3343178,6.4152019,5.9090034,0.22083929,0.51442833,0.51171692,0.26452425,1.8456547,2.9613601,1.3286616e-06,1.0972378,2.8750303,3.32948e-07,2.8354371e-08
