OPTIMALIZATION LOG --- STAGE 1 --- 2026-01-18 09:47:17 
call_id 	 timestamp 	 error 	 error_heat 	 error_moist 	b1_org[W/(m.K)] 	 b2_org[W/(m.K)] 	 b3_org[W/(m.K)] 	b1_min[W/(m.K)] 	 b2_min[W/(m.K)] 	 b3_min[W/(m.K)] 	alpha_org[1/m] 	 n_org[-] 	 K_org[m/s] 	alpha_min[1/m] 	 n_min[-] 	 K_min[m/s] 
33	2026-01-18 12:59:13	4.36933348	2.61893176	3.49746644	0.8841876004171327	4.149651835632686	2.42653277953422	0.5023558868561085	4.626310288059839	3.9708964154171973	0.1811810884958327	1.0917531524896837	-4.340922763810643	0.7830108469367802	2.227428877563064	-6.845487446345468
35	2026-01-18 12:59:15	3.89673790	2.14891620	3.25065000	0.8541229233520633	0.7018159957136936	0.6692953886985609	0.0352825078633634	5.959022462130283	1.304325454555968	0.0018473225909197977	2.071928079752106	-4.205945344648484	0.556950044594684	2.4964725157168095	-6.948389975425256
36	2026-01-18 12:59:18	3.43388350	2.13573030	2.68890535	0.23501162070518183	0.4840298758189783	1.6009243196072318	0.3040846023188649	2.0227126600302867	2.626097273776251	0.08165037689015342	1.8778426194278148	-3.74613608470122	0.8559398573644793	1.7041913524738606	-6.547913186596647
42	2026-01-18 12:59:19	3.26955361	2.34254116	2.28089494	0.8750814149166486	2.61447313791654	3.7894331844732685	0.19140242088837012	0.23153027993166342	0.44382648745793984	0.24539775557910115	1.531154621199538	-5.069632444762586	0.8130362150958006	1.6879923010126172	-5.348651903651479
38	2026-01-18 12:59:19	3.50261059	2.46669093	2.48670802	0.24317270170471783	4.64202236224074	1.404557834565781	0.08034425800132178	0.7011770687194585	1.0797085959138186	0.050167414072502914	1.9993872957501813	-6.852374157644596	0.25620086612383186	2.7492543984331412	-5.2116548384551855
43	2026-01-18 12:59:20	2.38386626	1.99254792	1.30865242	0.2655748892729205	4.078262199414382	2.2741114510965255	0.9063734142251167	1.924868586695041	2.7305997464918197	0.8114523204574681	2.0220123125271483	-4.594787421396466	0.44767184606460664	1.6075472467840968	-6.203927648105195
34	2026-01-18 12:59:20	4.32723127	2.82398751	3.27872307	0.25235873427345107	4.484822986008729	2.6793920238831364	0.9279149879861467	4.123968403991945	3.398854022360238	0.4113274530286918	1.1711161312786167	-5.774648205359621	0.910318689510818	2.2314111936814043	-3.643223342312469
40	2026-01-18 12:59:20	2.74182089	1.84696866	2.02639793	0.642945129899773	2.3537272438472496	1.5337470081650315	0.10209777607535825	4.6861439319438	2.4480498106841058	0.2738716832011242	2.2757168071543323	-5.023535464102291	0.33589967355640404	1.2614591076317805	-5.400582839083667
45	2026-01-18 12:59:21	3.09820643	1.30957775	2.80782642	0.08591200891749629	1.1558336280288104	0.29918097295243484	0.8670322850777259	4.894241201109766	0.25138819628450193	0.5584636931143433	2.599793074835908	-6.462261800289782	0.822283843494892	2.250977184677848	-3.762309555981566
37	2026-01-18 12:59:21	3.40094847	2.25224943	2.54829806	0.49465767129131116	0.8575522282654231	2.20019215831498	0.8063721894524956	4.574371855456446	3.741395812966963	0.16500587694188212	2.773192369671435	-4.359071993425665	0.5963578893523754	2.1086870095082877	-4.194155961068764
44	2026-01-18 12:59:22	3.97821222	2.48799351	3.10420050	0.28777504136170096	3.401294893760458	3.4765746399305284	0.3889006175331618	1.1830054275139297	3.885375682861009	0.12302925191276226	2.8171810908617747	-4.953188063873704	0.6343724993274924	2.736306087058326	-5.821334789652834
39	2026-01-18 12:59:22	3.76410244	1.90732868	3.24508313	0.5322644776034712	1.7088344466628502	3.4403002271338092	0.06563574563108338	3.372146269538349	1.3865671871006175	0.8260294244667183	1.9576734178945951	-4.6355782088018795	0.47478610796478476	1.146983269101959	-5.300296570442691
46	2026-01-18 12:59:25	2.85099712	2.41949317	1.50805748	0.7917905653714996	3.235416325252072	2.3125954796657067	0.532687521612311	3.38551063339522	0.7618919424719099	0.5134394649888737	1.9508615193946592	-5.909070193560159	0.7435427157236825	1.5424100158674963	-6.05040248959266
41	2026-01-18 12:59:34	3.06333495	2.18804461	2.14394073	0.9651273744766662	4.728844148985937	0.9983876512870873	0.6664181966636158	0.2927257209654033	3.0665984115407587	0.25537801835353036	1.4550521308760218	-6.686624227849858	0.2765816157271091	1.2203823161892284	-4.921007920367978
47	2026-01-18 12:59:36	3.82034576	2.17538019	3.14050359	0.5187379929497085	4.210770363515278	0.4537599308271083	0.08635477622354831	2.6389440299248355	0.5148507414020125	0.1286435871484849	2.751275604922383	-5.599317510536158	0.6487789675615999	2.686725405416882	-5.976680602783247
48	2026-01-18 12:59:39	2.33080430	2.17435979	0.83952855	0.21556943825951969	5.075372236650059	3.1484251111628714	0.7062828883337072	2.7581357887016167	3.5729721130220495	0.5969869210510715	2.5528875095693393	-5.740783314592409	0.4553529506608191	1.647651588631682	-5.429843578764852
50	2026-01-18 13:12:53	3.70279144	2.37265071	2.84274393	0.39543060335451846	4.452265201671156	2.0510083940603723	0.7800413227521301	2.1506350671316157	1.74080044160189	0.5312178560991518	2.9311899133186152	-4.627545818961879	0.7531981114193266	2.3208925717622684	-6.79046695114196
53	2026-01-18 13:12:53	2.90060743	2.58201926	1.32162780	0.5445762826829698	5.986411680943506	3.345946606531501	0.979537327442622	3.1246181637492554	2.6760343015751182	0.025876658044625522	1.4942666495358528	-5.857234465380477	0.1340831277799448	1.8001839244129916	-5.556971631766391
51	2026-01-18 13:12:54	3.76171982	2.36203035	2.92768657	0.4702563872445001	1.0992624213964524	2.9351958651633634	0.2470060052684399	4.944669787989798	0.5902539078037414	0.040854372865096966	1.3365545737019922	-4.863086381929357	0.18087094568180762	2.763204103984557	-6.578523824322744
52	2026-01-18 13:12:56	2.79043258	2.33754882	1.52393555	0.5646555350287543	2.1694110863319955	3.5471988458430386	0.55707526112568	0.8870209710155748	2.834138092889424	0.17221836778171518	2.4896319966262404	-3.8029582147858	0.7753982538575774	1.5617176771897738	-4.224506548012055
60	2026-01-18 13:12:58	3.69066573	2.43873538	2.77012334	0.7688359501313626	5.712655557494592	0.8610674272672942	0.5153008825974679	3.507852780027863	3.6147577356326566	0.733767447157953	1.688941593808561	-4.212691919278448	0.29622724999307826	2.772855896890042	-4.3817842622036185
56	2026-01-18 13:12:59	2.21535887	0.91268812	2.01861718	0.06793542252958401	1.5142787029894968	0.08876365720098844	0.6567190548152886	0.6298363395411015	1.169085728167784	0.9897703319657074	1.8418696024241947	-5.272048311870743	0.43125386207457667	1.5241655779434407	-6.771354996168753
59	2026-01-18 13:13:00	3.20834359	2.06673021	2.45399569	0.7887179520460473	5.90372593444263	3.6253613178683044	0.32398964103460737	4.228361922299964	2.874545648942993	0.5043316641078547	2.124900434355789	-4.743781526830741	0.5462518006353883	1.164907251104825	-4.2804573007504505
55	2026-01-18 13:13:00	2.44982223	1.66467972	1.79735094	0.11218667468812443	2.8459648086871248	1.027955508173879	0.9531674234963499	1.876569032085607	3.814532361485921	0.9369616685506982	2.5876987667262	-6.213527983082567	0.20097966672786893	2.405273540423398	-5.78167829662662
57	2026-01-18 13:13:01	2.57585404	2.32198063	1.11509191	0.7197255906645998	4.608642170193635	3.274693486733525	0.5390028914928879	4.692056637053348	3.8964482790655106	0.6420926136246323	1.897441956998489	-4.685333079653675	0.2725968315659231	1.5891276612304348	-3.8055967454456265
49	2026-01-18 13:13:06	2.40231652	1.79200405	1.59995192	0.6943024422574953	0.04765877481647385	0.6049148719555881	0.11586129179048255	0.0553136951673161	1.2626315159858605	0.41773787219006586	2.095653306824362	-5.718946931331595	0.489652885777145	1.292321919719395	-5.373710640160686
61	2026-01-18 13:13:09	3.16523509	2.15303124	2.32016587	0.9803508963175802	3.1005848334781057	2.052858272533529	0.5989755132066801	4.5111700653145395	2.431064099108427	0.2837636699012729	2.5173897488235104	-6.033693544304968	0.7012259681574528	1.1774027707474546	-5.834154626154941
62	2026-01-18 13:13:10	2.93362198	2.51951271	1.50272873	0.16451521839814331	2.1299728799049884	3.766438669656882	0.8952128767891572	5.6496032681971045	2.7854630402229055	0.3480271939185361	1.3326415082441803	-4.250762054982788	0.6107382506709611	1.409566965821236	-6.138595317153905
58	2026-01-18 13:13:12	3.54007507	2.64287151	2.35528379	0.43505196722896444	3.1251024784532877	2.7554436950979246	0.6066195475524235	3.295636797964091	0.8927614457812625	0.10206706636440366	1.1120323808560544	-6.130260594716235	0.5325558313238767	1.5815444998549701	-4.85390099962925
54	2026-01-18 13:13:13	3.80546347	2.36473950	2.98153640	0.774718752259199	4.857868235639694	1.0925397176477056	0.36725942718063337	1.772720697410929	2.5941105012906798	0.6764347786013576	1.1250703546825052	-6.598681621208132	0.13932182788726155	1.6587658841913475	-6.33543816390204
64	2026-01-18 13:13:13	2.52310042	1.93532579	1.61881123	0.37123343323217284	3.806850560659092	1.341406322014762	0.7568734946834393	4.877568780519212	1.7962460915050298	0.18671618154925307	2.677804098397439	-5.1561835820404625	0.12772314992888434	1.965600468796715	-4.3716034439195095
63	2026-01-18 13:13:38	3.10384789	2.19305770	2.19644478	0.1883696545989358	2.998773775320614	2.7700259390671444	0.8911062688848312	0.38620054661134384	2.4025961971189664	0.226707315403337	2.427856813004463	-4.831933296778987	0.3262141062853507	2.1856969209133266	-4.445694565604206
69	2026-01-18 13:26:35	3.55386618	2.15143005	2.82865932	0.0558118716195819	4.414248173182851	1.8272531726870842	0.9729528000440355	1.1495129625119673	3.2436442921963913	0.9842223493644335	1.1903207243148866	-6.714841183147475	0.3996283666045384	1.7635979732569593	-4.016504020528907
68	2026-01-18 13:26:36	3.39970045	1.80287415	2.88229214	0.46720648641882123	5.413103950759819	2.0151959900111303	0.5692983456819235	2.8433438312044372	2.33942036709155	0.7000605653370268	2.4961221183286835	-5.791692943928316	0.2854589214412592	1.137928790446693	-4.061174102898383
71	2026-01-18 13:26:38	3.09153146	2.19568001	2.17636303	0.19209458279365355	3.9759554315681287	1.7191005356334808	0.27164663539859274	5.773505333862831	2.0173002491016057	0.6549460374954078	2.8448155636786994	-6.54029684139132	0.6880846335632929	2.0049358719296007	-4.542824481833155
67	2026-01-18 13:26:38	3.00980952	2.20336216	2.05040205	0.4092991852959903	1.6558663540048193	1.9895691509024256	0.9596182496681951	0.6565652783569309	3.4458408709752653	0.6037591909610394	1.4766545365296222	-4.1913459672698625	0.1025172854183346	1.9405579086791858	-3.9328578822626965
72	2026-01-18 13:26:38	3.04721860	2.08149545	2.22551519	0.5699771675699656	5.579959876240832	0.6842595235101663	0.6469154538162313	4.02793942236676	3.110817020441228	0.746639875817166	1.9204326158254266	-3.953889174416557	0.2271922818878903	2.0791588920511814	-3.8669439697005377
66	2026-01-18 13:26:40	2.79959766	2.19055596	1.74333348	0.7187408974283991	3.3778261408768033	3.0564260087598996	0.3106214110148944	1.6543101337414545	3.5083812355511563	0.32546391902499117	2.5546151607402976	-6.614822663941669	0.7956504538506335	1.2123547358864237	-4.9163325507275815
70	2026-01-18 13:26:42	2.77785791	2.23747612	1.64626704	0.9266643770101599	3.6525061462821373	0.9302312307797778	0.5964177533777473	2.98528258242851	3.4611888456462525	0.6956872975442154	2.801250440427684	-3.534409921188974	0.006953911191982964	2.9267142218879383	-5.329905838009387
73	2026-01-18 13:26:43	3.25097575	2.48207682	2.09955662	0.6923106125939547	5.548007201695427	2.6182283220613334	0.1471275801009544	4.6543764363246085	3.6429300925718797	0.4230844539907867	1.7954983659971686	-4.285765647553585	0.522939665591732	1.8789660787048352	-4.665299470183398
75	2026-01-18 13:26:48	3.99027797	2.38537241	3.19879927	0.9041508075195319	5.19007204138413	2.905047325205289	0.0841386366731518	1.0742268881791248	1.5143520133788935	0.684577490187999	1.0887157976838637	-4.246062185264803	0.8749835464273199	2.4522672944113024	-4.742430381550013
65	2026-01-18 13:26:48	2.68080620	2.08601983	1.68381803	0.632629178900276	2.391599062866793	1.1812175766878383	0.8465339947915251	3.0872762990647713	1.404495551785267	0.9148633533066196	2.988350276807186	-3.853404471808239	0.3332888227663742	2.871369380630222	-5.361461737551852
74	2026-01-18 13:26:48	3.69117705	2.43177131	2.77691849	0.34502941748712235	2.9056927284141003	1.1277039959381079	0.20161733002043064	4.139809729911075	3.28945161825671	0.33448244876547784	1.1736770388535294	-4.441541399943701	0.09394827427621893	2.578379346900398	-6.831103357634318
78	2026-01-18 13:26:49	4.23156495	2.70815180	3.25146978	0.5931158833030626	3.337351322904355	0.4633611182052273	0.6256399699421638	1.8959135307384363	1.2140127748935332	0.23594635217422533	1.0774236797304568	-5.00212819118391	0.8302784304917762	2.3704695288144757	-4.318122714453076
76	2026-01-18 13:26:51	3.22597856	2.51478391	2.02059386	0.7356414112849095	5.68297610839735	2.3292352579958013	0.49224890784806097	3.2588445966562434	1.6243182357698245	0.939473292512287	2.056002973605503	-3.7884394954891443	0.38439907120487543	2.6010467179257626	-4.972544320611746
77	2026-01-18 13:26:52	3.70593514	2.50649788	2.72972958	0.522100647170392	0.250893466998503	3.042816755241697	0.28919597685185083	1.247245997404637	2.379149525249537	0.019458738050421087	2.9782880660138566	-6.5711591622585654	0.489195681423159	2.3963442996087654	-4.399465498153112
79	2026-01-18 13:27:06	3.72724263	2.26997411	2.95627387	0.20208897097180123	0.5453128274591119	3.6625686100318626	0.2800491229102444	5.317025304770679	1.8857971399680071	0.40497593197314274	2.5659513398076332	-3.7006245180177517	0.5585335956359249	2.953169743310998	-6.518528669739395
80	2026-01-18 13:27:19	1.84613405	1.75554175	0.57121283	0.3046097759132058	4.938578900194968	2.8939670054598183	0.021220515836635034	1.4915477260179042	3.437648475157455	0.7191596674095292	2.2894900330659156	-4.7737272705015235	0.001600474381028727	1.551582320414009	-4.489711251298151
82	2026-01-18 13:40:12	3.87209871	2.52072062	2.93923731	0.7578741776984538	0.4390116507666777	2.282911419508274	0.7384634909269174	2.3965182300305696	1.3333040866771535	0.46345984931141454	1.856252880152133	-5.055137413914383	0.5388399163161944	2.8050810441072778	-4.516897380172597
81	2026-01-18 13:40:13	3.57362743	2.35786346	2.68538506	0.763985811972711	1.6155080792710177	0.9646623500892653	0.2411023431815874	5.186114706813856	2.0410081983169355	0.7776553604366314	1.2274159375566418	-4.49523168760763	0.568804393448714	1.9892626025798978	-5.951303735343663
84	2026-01-18 13:40:17	3.44678083	1.48247234	3.11168345	0.2810777971172857	2.1051832412609413	1.2422117679622748	0.4141784020086314	0.0329849986253703	2.3087116440653563	0.49238275713851337	1.363447746933262	-6.836054943046632	0.21311866233740218	1.1150207623492197	-4.426976261929198
85	2026-01-18 13:40:18	2.95074530	2.37667848	1.74879880	0.9166678343894469	1.3309784619901486	2.562658030492716	0.9465108917910873	0.5350005570224869	0.925328788032519	0.9593807875067899	2.1618815040649437	-3.7164196035479424	0.8355118885450143	1.8239229100765146	-6.110513697392042
86	2026-01-18 13:40:19	3.07666610	2.47614241	1.82608681	0.8965001427593629	0.9567583993294653	3.941179335491216	0.7010535715126377	5.741786867585311	2.573946847963854	0.30178212988061215	1.6578267880544457	-3.9718489432054507	0.17627842250397857	1.958229273505219	-5.456798617361275
87	2026-01-18 13:40:21	2.75339826	2.27882145	1.54537205	0.9609489054542772	2.958433827464404	2.98547808734633	0.21845613787365825	3.728388685286522	0.3002882800008222	0.7154480038967093	1.3008383354231505	-4.713210227312331	0.3554106922896607	1.3557538396441036	-6.811432142136992
89	2026-01-18 13:40:25	4.33273341	2.88220346	3.23503973	0.8778367563110008	1.1383341748406575	2.9707558025594496	0.6905882625314861	2.5849598508484837	3.2553635816955233	0.1357139107256446	1.1562124812622558	-4.547767536775063	0.08936495229647962	2.669914625368999	-4.236586938714481
93	2026-01-18 13:40:26	3.96324699	2.50910789	3.06785011	0.9699863539064062	0.20487235785821944	2.578397799532187	0.23502807566522477	3.2266661322365136	3.688928114251209	0.5315149415326248	2.6371968690873815	-5.709452131687179	0.8627246199783157	2.621554105267246	-6.311519742603658
91	2026-01-18 13:40:28	2.70594077	2.19198729	1.58660240	0.09814434537981964	0.37276944530138145	3.9040903604312183	0.15026759643651422	4.983263632859758	2.895055970499236	0.4327608759719383	2.2593530017806955	-5.765637420721495	0.15044156114738727	2.0297071180818334	-6.910680570920071
90	2026-01-18 13:40:34	4.17965879	2.56018724	3.30378403	0.9412990511385979	3.2033267846494806	1.515490007623944	0.8752926431956332	1.1142721966335527	1.1048702987773007	0.06171593797269581	2.1872416864326274	-3.570606814566344	0.5031592688083137	2.901923969430384	-6.684248752276059
92	2026-01-18 13:40:35	3.57148323	2.72633289	2.30707639	0.8449052463374536	3.044672335362247	3.6456552471454033	0.29934063649858544	1.842836889721058	2.757315618631937	0.09640976057678041	2.2150379715306254	-6.709988606585037	0.344198571781233	2.432801219208441	-5.256732197997677
83	2026-01-18 13:40:37	3.60125196	2.32904363	2.74673833	0.2905227703250223	1.0310930292578933	3.2561480703962684	0.1630179238185387	5.244137347899229	0.525261539211564	0.06273262335566188	2.9145447060113367	-6.2436843820786105	0.6413037282867494	2.264234049884607	-5.416691880262267
94	2026-01-18 13:40:38	1.83499365	1.78130889	0.44061357	0.05080801442637922	2.4463330398358925	2.635799914740364	0.426431576918377	2.4394152571168886	1.939333278277918	0.36700318327925746	2.575375655990486	-5.882880108050552	0.2364471157887854	1.483415522304151	-4.6528081989446335
95	2026-01-18 13:40:43	4.06982163	2.42104567	3.27138900	0.45740818669343053	3.8883629042488854	1.4934482985495035	0.5106521233998627	1.2809194093003176	0.5635671923578673	0.09184824469798503	2.53146487585761	-4.979384550452004	0.9886029179181391	2.344053696813594	-4.101948995700366
88	2026-01-18 13:41:02	3.08896622	2.39010744	1.95680831	0.3753680267415904	0.908043129191705	2.858606317741389	0.2695593739814024	5.442058431680328	2.8022767787387437	0.1695966669556322	1.9387205174102322	-6.430460018567235	0.9418436303600589	1.4911093775146218	-6.189575639693723
96	2026-01-18 13:41:07	3.83686842	2.55945960	2.85844816	0.8585535911379335	3.572627206527768	2.508147179797308	0.6292782890608162	4.335968655125276	0.1288141998294099	0.888146588806349	2.8940034335356515	-6.967884232103054	0.24315540171045424	2.1507984609299604	-5.503385982033938
97	2026-01-18 13:53:45	3.92840946	1.96377437	3.40235082	0.0633428246219836	2.237919465635368	0.7587695232141969	0.4536695272502782	0.717167491283389	0.429482884920696	0.26362947054029273	2.1529334187311675	-6.65672867816579	0.9048289429810953	2.997410527905498	-6.693207594683647
98	2026-01-18 13:53:46	3.54581231	2.18548418	2.79221128	0.3482259706164866	1.748783557672737	3.322461114404541	0.7180167415247796	0.1266908432712186	3.995394730502267	0.4007525749230241	2.7927441622079567	-3.6223602512958735	0.19239859871480103	2.8587447117878386	-3.8983638453395932
101	2026-01-18 13:53:54	3.49077283	2.45362751	2.48298348	0.48920595292210006	4.698971684557127	2.396390991693989	0.07145457444919517	2.682154657187904	3.6617772449320194	0.11927251966379632	1.2645628578963182	-6.3728382897133695	0.01295461314306251	2.979786026320005	-5.8571108209944445
102	2026-01-18 13:53:56	3.76782159	2.67021585	2.65827516	0.6107295797538553	3.2702506276565706	1.9469967649372	0.7981583841085068	5.708519806568129	1.1356567687966186	0.26998753817932447	2.1465964163489644	-6.644416358114562	0.20572095695884562	2.6128235249685607	-4.330009085328821
100	2026-01-18 13:53:57	4.05826054	2.69030366	3.03837865	0.4962118048321228	4.373304912611065	3.385741446773995	0.7511927454645478	5.426743987995142	2.147480143698765	0.4842201525260719	1.385199667133295	-6.273384953807582	0.6080232915605732	2.5725773071177445	-3.8713974281225347
103	2026-01-18 13:53:58	2.70825931	1.80813432	2.01626356	0.14595361713567728	3.8429477182025047	0.5821300843645147	0.04908494053491641	4.91366850634102	2.8417720147072694	0.77139187543452	2.6260709210058084	-5.992696633024037	0.35987353982717807	2.1918115633669277	-4.840742763136047
104	2026-01-18 13:54:00	4.02631376	2.60219323	3.07242459	0.8234305741580996	1.2396088974093813	3.202122894392491	0.43491308461344513	4.7327707937231835	3.2248597938056127	0.05604976537508255	2.1364894617167822	-5.960286466274147	0.6531225932660157	2.6585769705206674	-4.721934418389778
99	2026-01-18 13:54:02	3.05441516	2.23475796	2.08214045	0.2986675060628669	1.7697782500372659	3.111431737085909	0.5064706796542764	1.9738337317494201	0.40979074823353656	0.20726026503708328	2.9484900907537197	-4.151074333923535	0.7302902151739967	1.843555453279662	-4.640534630767014
105	2026-01-18 13:54:04	4.20245636	2.55792443	3.33431583	0.6015790664148086	1.605704170757629	3.236369344012838	0.37308143394298854	3.1402738833852366	2.0664370543036408	0.8168942586178877	1.7877901267291296	-4.111932488830981	0.914505342997181	2.8559116891217293	-3.5512383167652817
106	2026-01-18 13:54:09	2.47131164	1.91296084	1.56459645	0.6180661642778494	3.947885586985498	0.1602249437005372	0.4703500066175344	0.5158359615499211	2.1622462973666394	0.6364575343284786	2.301271678920594	-3.8687928991932594	0.07052863744679072	2.534665449213734	-6.900840321993772
108	2026-01-18 13:54:12	3.25165280	2.38976292	2.20505763	0.4503772591412619	5.0390204600060455	2.8771835268012276	0.33877678071389333	1.021434525982004	3.023936838178499	0.6275419135189465	1.5884789361617546	-3.5526261354087785	0.5162806332800695	1.8323203796657521	-4.352330477074991
107	2026-01-18 13:54:23	3.32105930	2.30535206	2.39056201	0.637719433943917	1.9131235913241342	1.5788343595635634	0.06641464030952321	4.045492186191544	2.007274639784233	0.13461363105247448	2.3120062575762312	-4.726838788860518	0.9985193842061642	1.6770672659277361	-4.247827633255946
110	2026-01-18 13:54:23	3.19256288	2.56630004	1.89909501	0.6640872502372974	4.190937925565759	3.691455653684266	0.38264562898694376	3.776213463375992	3.6938907632913187	0.670949346360985	2.345550524626926	-6.4403566764977365	0.6266992899443184	1.7260732259765725	-6.287515656543613
109	2026-01-18 13:54:27	2.28354890	2.00074218	1.10073899	0.2585676905731114	0.08879719287247845	3.81361337714152	0.4013648731531239	2.495890815573591	0.7450668574059889	0.9961576400165039	2.322298749805079	-6.947240642461123	0.5519492042047071	1.3936608561331354	-6.029406843971977
112	2026-01-18 13:54:44	3.16401581	2.16477546	2.30754052	0.32500444881923585	1.94193039744674	1.0465172172472195	0.36224786613660004	5.906940534750758	1.5382189208973085	0.4305492655193064	1.4019330870086515	-6.222997584613923	0.2542063535406789	2.884997069010526	-5.673843472180835
111	2026-01-18 13:54:49	3.47597099	2.63529306	2.26662851	0.8200226974893587	1.8439812470441161	3.1540128010025628	0.4639529918375887	2.8690807103563793	1.4880366596822125	0.8004622649519391	1.5995785927227284	-5.24316166168798	0.3398850164407445	2.64855478153278	-5.091191323048639
113	2026-01-18 14:07:21	3.72010053	1.91360556	3.19018209	0.12585043365642723	1.4043104378770916	2.656552531151159	0.11012055181944752	1.4018015805982356	2.5415294016687966	0.24183573784337858	1.6389390180234922	-6.345934663538781	0.6798441324801995	1.0907518547435608	-6.470946572889339
114	2026-01-18 14:07:26	4.06887789	2.34817369	3.32292757	0.26343598098574816	5.806708117600618	0.1276093328552419	0.9027291835178667	5.5258681650559165	3.067447858301972	0.0685694358287448	2.4141158739147404	-5.815379750927809	0.842402767359001	2.4511557001106006	-6.386152556859699
115	2026-01-18 14:07:31	3.49333887	2.32391805	2.60822187	0.5565126526767572	1.5167642295149877	1.4842488589777592	0.42954438096986713	2.479821550726867	3.4172432515248596	0.3546813447967348	1.9063822678266227	-5.392870503416807	0.5924228835752139	2.413069907728402	-5.606907284239106
117	2026-01-18 14:07:33	3.58715098	2.16593994	2.85943286	0.34021438924694297	5.756505863478037	1.89931617442983	0.313516153972819	5.19736857620449	3.0388430281005516	0.5710482603134848	2.3503312380753796	-3.899114365997818	0.12041605229015184	2.892556149772579	-3.782912448239178
118	2026-01-18 14:07:36	2.94157240	1.67088255	2.42095016	0.6269489320118045	2.749366295761266	0.5144638894598392	0.38033652527394823	3.8832398063738527	2.511871116623132	0.5886954696266917	2.71901153663326	-4.970426477882696	0.3077614046530757	1.3446889247749472	-6.356751902035539
116	2026-01-18 14:07:37	2.75826045	2.56666242	1.01007163	0.8042769995576347	0.7460276784891757	2.470095902404651	0.46840546507276976	5.8190894533184	1.846930145671074	0.36450605938696856	1.2136678781926964	-5.507370143077816	0.896050644576288	1.3198747894385234	-4.624502788881892
120	2026-01-18 14:07:40	3.54711812	2.49130899	2.52496069	0.15977927956755328	4.678132309822392	2.1288673898660853	0.5888779808969236	5.402138345460458	1.769460049265174	0.5505894228221125	1.5160214956178093	-6.140769909437676	0.6212761271509647	1.953354340677704	-6.638335564342636
121	2026-01-18 14:07:40	3.34569703	1.92632550	2.73549972	0.07918301537032352	4.32106345814252	1.1606716653164018	0.4410363433441638	2.1720235749243746	1.3506554326833697	0.7912234260456555	2.4516357915590232	-4.48069754244916	0.9295181355038699	2.2863079202800773	-6.368696647109353
119	2026-01-18 14:07:44	3.46004540	2.51206225	2.37938173	0.5540638589808371	4.9727383255313145	1.8443242155091593	0.45719010651975217	4.474695077827326	0.31047677376711325	0.9739255394248715	2.410892404924234	-6.510131912195389	0.8684463226420791	2.12239048916471	-5.731802195981321
122	2026-01-18 14:07:49	3.93770426	2.39219921	3.12776242	0.090766322128849	2.86629721426787	1.7348159760127966	0.8197922242853535	5.665455022764785	2.914293841409698	0.21598941170633573	1.4249093301309	-5.1962280365996305	0.8875611541775218	2.63663632520415	-5.73648828877799
123	2026-01-18 14:07:50	3.05281460	2.46814339	1.79664832	0.7071583288087149	5.300455412205135	2.3669407621733822	0.2047663092118554	3.65486150281437	2.2199783062752165	0.9786359582887693	2.10352237545324	-3.8309339862507765	0.7065721600383152	2.491160612858449	-5.6502445511974715
124	2026-01-18 14:08:01	3.10154463	2.37271289	1.99745154	0.24509099040811894	4.574190687534962	1.639875518188244	0.4960332975356042	3.9280426177523142	2.1094464445263728	0.4150659808137058	1.3220015797895628	-6.007375482975847	0.5829629516494923	1.8594906111062632	-5.164648474911992
126	2026-01-18 14:08:06	3.37822190	2.10459693	2.64254706	0.026135542319869587	0.873326907540533	3.4579457847923836	0.44636733781250904	0.9308182231187336	0.6607142452817192	0.5170347848964623	2.9056365661229044	-5.6830569670358955	0.08369540965030331	2.477294970412977	-3.8310338958436407
125	2026-01-18 14:08:07	2.63977698	2.56587966	0.62022906	0.9577387872132359	5.247190632152924	3.5170356084347816	0.406644817273877	4.764200122513868	3.1807674492297746	0.6127565210476267	1.6623813045965916	-5.642831548423129	0.41159023525261124	1.5341923830912645	-4.759521242939926
127	2026-01-18 14:08:20	4.15373468	2.71567357	3.14302861	0.7012964599878952	2.2805140540918707	3.3612873382591317	0.4098146783818485	2.2922644458013663	0.38150251220749465	0.29637881718466685	1.2787015681606824	-3.7727739241204645	0.37842868564319937	2.2032122973569295	-3.916262361773385
128	2026-01-18 14:09:00	3.77137126	2.64705491	2.68632490	0.7329628124769928	4.765416322790476	3.4104576229209442	0.3929029653227747	4.355662765253824	3.30846691673427	0.3772933629882631	1.5679058141871487	-5.322458903175295	0.1422039788213182	2.9780742007091243	-5.063173633493255
129	2026-01-18 14:21:00	3.34928424	2.13780780	2.57827127	0.1380123810334109	2.3700795792585594	1.8217814899220626	0.2636035736798662	2.7019083581809538	1.603135662670502	0.9045918486066317	2.1740794823179908	-5.479168741333986	0.2706940535620908	2.7183766498757844	-4.451863093872029
130	2026-01-18 14:21:02	3.30040130	2.46337180	2.19646263	0.024082017820202972	1.2020407596925882	3.675076131455033	0.029349251562117096	5.098384832659199	2.279713543494217	0.6353256077936901	1.0560561586093034	-4.132514940197155	0.02883642937231473	1.8102969545537517	-6.931790270343757
132	2026-01-18 14:21:12	2.56048384	2.18048860	1.34221719	0.42919922166814994	5.475622612974707	1.4696677424225828	0.12884771365288672	3.7148134161742443	0.8164135582572956	0.5666119445240168	1.379748962362895	-5.675553669474722	0.5102937763718789	1.3780610853572908	-6.475155221286745
