# OPTIMALIZATION LOG --- SUBSET FINETUNING MULTISTAGE (L-BFGS-B) --- 2026-03-12 12:11:53
# CALIBRATED VARS: ['b1_org', 'b1_min', 'b3_org', 'albedo', 'alpha_org', 'n_org', 'alpha_min', 'n_min']
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
127,2026-03-12 13:28:55,0.71166581,0.61331344,0.36099148,0.087075927,0.872773,0.41608328,0.067538665,0.854659,1.4491847,0.11216686,3.5065097,3.8033691,5.49161e-05,1.3003892,1.4038775,0.000183719,1.79521e-08
128,2026-03-12 13:29:40,0.68706765,0.57756086,0.37213629,0.08763595,0.872773,0.41652046,0.067650148,0.854659,1.4491847,0.11004511,3.4959084,3.8007282,5.49161e-05,1.3034078,1.3986355,0.000183719,1.79521e-08
129,2026-03-12 13:37:51,0.72245845,0.61174828,0.38433091,0.087803404,0.872773,0.416981,0.068013327,0.854659,1.4491847,0.11012612,3.4412941,3.802107,5.49161e-05,1.3036802,1.4038311,0.000183719,1.79521e-08
130,2026-03-12 13:38:00,0.6927615,0.56396838,0.40231601,0.087412574,0.872773,0.4158833,0.068504588,0.854659,1.4491847,0.11143281,3.4934002,3.7772165,5.49161e-05,1.3052357,1.4017619,0.000183719,1.79521e-08
131,2026-03-12 13:38:02,0.70572744,0.5859522,0.3933335,0.087245503,0.872773,0.42012005,0.067568327,0.854659,1.4491847,0.11028333,3.4856111,3.7860484,5.49161e-05,1.3024455,1.398198,0.000183719,1.79521e-08
132,2026-03-12 13:38:07,0.69994231,0.56553963,0.41241261,0.086667808,0.872773,0.41912695,0.067882759,0.854659,1.4491847,0.11208876,3.483483,3.8126923,5.49161e-05,1.3016083,1.3832393,0.000183719,1.79521e-08
134,2026-03-12 13:38:09,0.67842729,0.55425349,0.39123733,0.087795672,0.872773,0.41903039,0.068546739,0.854659,1.4491847,0.11157886,3.4361493,3.8242737,5.49161e-05,1.3037929,1.3987839,0.000183719,1.79521e-08
133,2026-03-12 13:38:11,0.68392357,0.57062618,0.37701089,0.086978383,0.872773,0.42020797,0.067618657,0.854659,1.4491847,0.11193283,3.4934378,3.8048659,5.49161e-05,1.3015305,1.3943679,0.000183719,1.79521e-08
138,2026-03-12 13:38:13,0.72261919,0.60390255,0.39683776,0.087552515,0.872773,0.41999283,0.068139216,0.854659,1.4491847,0.11070437,3.4307349,3.7834437,5.49161e-05,1.3000372,1.3882822,0.000183719,1.79521e-08
135,2026-03-12 13:38:15,0.73687782,0.60284693,0.42375052,0.087464114,0.872773,0.42080059,0.067492982,0.854659,1.4491847,0.11095301,3.4316569,3.787783,5.49161e-05,1.3008284,1.3809385,0.000183719,1.79521e-08
