# campaign: 2024-09-08 00:00:00+00:00 2024-09-30 00:00:00+00:00
# time[s] T_n8cm[˚C] T_n15cm[˚C] T_n23cm[˚C] theta_n8cm[-] theta_n23cm[-]
1094400.0 15.256944444444445 15.256944444444445 14.604166666666666 0.1861780057906207 0.20244827048182534
1095000.0 15.090277777777779 15.090277777777779 14.49537037037037 0.18612616766260734 0.2023981503129209
1095600.0 14.92361111111111 14.92361111111111 14.386574074074074 0.18607432953459402 0.20234803014401645
1096200.0 14.756944444444445 14.756944444444445 14.277777777777779 0.18602249140658067 0.20229790997511202
1096800.0 14.648148148148149 14.648148148148149 14.199074074074074 0.185996572342574 0.20229790997511202
1097400.0 14.539351851851851 14.539351851851851 14.12037037037037 0.18597065327856735 0.20229790997511202
1098000.0 14.430555555555555 14.430555555555555 14.041666666666666 0.18594473421456068 0.20229790997511202
1098600.0 14.335648148148149 14.335648148148149 13.988425925925926 0.185918815150554 0.20224778980620756
1099200.0 14.24074074074074 14.24074074074074 13.935185185185185 0.18589289608654733 0.20219766963730312
1099800.0 14.145833333333334 14.145833333333334 13.881944444444445 0.18586697702254065 0.20214754946839866
1100400.0 14.094907407407408 14.094907407407408 13.856481481481481 0.18584105795853387 0.20214754946839866
1101000.0 14.043981481481481 14.043981481481481 13.831018518518519 0.1858151388945271 0.20214754946839866
1101600.0 13.993055555555555 13.993055555555555 13.805555555555555 0.18578921983052032 0.20214754946839866
1102200.0 13.898148148148149 13.898148148148149 13.74074074074074 0.18578921983052032 0.2020974292994942
1102800.0 13.80324074074074 13.80324074074074 13.675925925925926 0.18578921983052032 0.20204730913058977
1103400.0 13.708333333333334 13.708333333333334 13.61111111111111 0.18578921983052032 0.2019971889616853
1104000.0 13.655092592592593 13.655092592592593 13.578703703703704 0.18576330076651376 0.2019971889616853
1104600.0 13.601851851851851 13.601851851851851 13.546296296296296 0.18573738170250723 0.2019971889616853
1105200.0 13.54861111111111 13.54861111111111 13.51388888888889 0.18571146263850066 0.2019971889616853
1105800.0 13.506944444444445 13.506944444444445 13.49074074074074 0.18571146263850066 0.2019721288772331
1106400.0 13.465277777777777 13.465277777777777 13.467592592592593 0.18571146263850066 0.20194706879278088
1107000.0 13.42361111111111 13.42361111111111 13.444444444444445 0.18571146263850066 0.20192200870832866
1107600.0 13.377314814814815 13.377314814814815 13.414351851851851 0.18571146263850066 0.20189694862387644
1108200.0 13.331018518518517 13.331018518518517 13.38425925925926 0.18571146263850066 0.20187188853942423
1108800.0 13.284722222222221 13.284722222222221 13.354166666666666 0.18571146263850066 0.201846828454972
1109400.0 13.289351851851851 13.289351851851851 13.36574074074074 0.18573738170250723 0.2018217683705198
1110000.0 13.293981481481481 13.293981481481481 13.377314814814815 0.18576330076651376 0.20179670828606755
1110600.0 13.29861111111111 13.29861111111111 13.38888888888889 0.18578921983052032 0.20177164820161533
1111200.0 13.24074074074074 13.24074074074074 13.347222222222223 0.18576330076651365 0.20177164820161533
1111800.0 13.18287037037037 13.18287037037037 13.305555555555555 0.185737381702507 0.20177164820161533
1112400.0 13.125 13.125 13.26388888888889 0.18571146263850033 0.20177164820161533
1113000.0 13.002314814814815 13.002314814814815 13.17824074074074 0.18571146263850033 0.2017215280327109
1113600.0 12.87962962962963 12.87962962962963 13.092592592592593 0.18571146263850033 0.20167140786380647
1114200.0 12.756944444444445 12.756944444444445 13.006944444444445 0.18571146263850033 0.20162128769490203
1114800.0 12.715277777777779 12.715277777777779 12.99074074074074 0.185737381702507 0.20162128769490203
1115400.0 12.67361111111111 12.67361111111111 12.974537037037038 0.18576330076651365 0.20162128769490203
1116000.0 12.631944444444445 12.631944444444445 12.958333333333334 0.18578921983052032 0.20162128769490203
1116600.0 12.574074074074074 12.574074074074074 12.916666666666668 0.18578921983052032 0.20157116752599757
1117200.0 12.516203703703704 12.516203703703704 12.875 0.18578921983052032 0.20152104735709314
1117800.0 12.458333333333334 12.458333333333334 12.833333333333334 0.18578921983052032 0.20147092718818868
1118400.0 12.395833333333334 12.395833333333334 12.787037037037038 0.18586697702254043 0.20147092718818868
1119000.0 12.333333333333334 12.333333333333334 12.74074074074074 0.18594473421456056 0.20147092718818868
1119600.0 12.270833333333334 12.270833333333334 12.694444444444445 0.18602249140658067 0.20147092718818868
1120200.0 12.229166666666668 12.229166666666668 12.671296296296296 0.18604841047058734 0.20144586710373646
1120800.0 12.1875 12.1875 12.648148148148149 0.186074329534594 0.20142080701928422
1121400.0 12.145833333333334 12.145833333333334 12.625 0.18610024859860066 0.201395746934832
1122000.0 12.148148148148149 12.148148148148149 12.631944444444445 0.186152086726614 0.2013706868503798
1122600.0 12.150462962962964 12.150462962962964 12.63888888888889 0.18620392485462733 0.20134562676592754
1123200.0 12.152777777777779 12.152777777777779 12.645833333333334 0.18625576298264068 0.20132056668147533
1123800.0 12.099537037037038 12.099537037037038 12.604166666666668 0.18630760111065403 0.20132056668147533
1124400.0 12.046296296296296 12.046296296296296 12.5625 0.18635943923866735 0.20132056668147533
1125000.0 11.993055555555555 11.993055555555555 12.520833333333334 0.1864112773666807 0.20132056668147533
1125600.0 11.967592592592592 11.967592592592592 12.50462962962963 0.18646311549469402 0.2012955065970231
1126200.0 11.94212962962963 11.94212962962963 12.488425925925926 0.18651495362270734 0.20127044651257087
1126800.0 11.916666666666666 11.916666666666666 12.472222222222221 0.18656679175072066 0.20124538642811865
1127400.0 11.875 11.875 12.44212962962963 0.1866186298787339 0.20119526625921422
